contour_points,amount_contours,rect_area,hull_area,approximation_area,contour_perimeters,corners,harris_corners,ratio_wide_length,contour_length_area_ratio,contour_length_rect_area_ratio,contour_length_hull_area_ratio,contour_rect_length_ratio,contour_hull_length_ratio,extent,solidity,hull_rectangle_ratio,labels
1732,2,65025.0,65025.0,55323.0,1807.3868639469147,51,455,1.0,0.03264552532235595,0.02779526126792641,0.02779526126792641,1.7719479058303085,1.7719479058303085,0.8514263744713572,0.8514263744713572,1.0,0
494,2,11700.0,10389.0,9493.0,525.4802289009094,51,246,4.326923076923077,0.05536616045737113,0.044912840077000804,0.05058044363277596,0.9485202687742047,1.0352188325222154,0.8111965811965812,0.9135624217922803,0.887948717948718,0
765,20,25313.723045757506,18073.5,11267.0,865.6538897752762,70,266,2.805626458572036,0.0768343220854104,0.03419701986193441,0.04789630618171777,1.19736082113347,1.4142189994933334,0.44507479123614047,0.6233712341273134,0.7139803168159042,0
1034,4,35700.0,34220.5,26509.5,1077.9066350460052,74,417,0.5490196078431373,0.04076031896562697,0.03019346316655477,0.03149885697304263,1.364438778539247,1.3902500485070337,0.7407563025210084,0.7727823965167078,0.9585574229691877,0
681,12,23669.89017184172,17160.5,13386.0,781.6538897752762,61,554,0.3356286706407006,0.05829105408667558,0.033023131248202865,0.04554959877481869,1.1018695198553343,1.3016517269061547,0.566521428813061,0.7814166253897031,0.7249928020542551,0
555,2,28617.280837672297,20465.0,16821.5,649.8549002408981,80,811,0.4938123510847401,0.03862551043067539,0.022708478276713753,0.03175445395753228,0.903560314321316,1.1027113762927416,0.5879139983786276,0.8221109210847789,0.715127342673994,0
447,9,12838.0,10946.0,9563.0,496.29141104221344,57,258,0.7480916030534351,0.05188347823346542,0.03865800054854444,0.04533997908297217,1.0836057009655315,1.2743117305624958,0.745092693565976,0.8738808697241002,0.8526250194734383,0
768,2,40035.0,31141.0,28586.0,803.622364282608,32,305,0.615686274509804,0.028088862785131355,0.020072995236233498,0.02580592672947587,0.9752698595662719,1.0534466140661272,0.7146247033845385,0.9187245110946983,0.7778443861621082,0
642,2,32482.818475216627,23046.5,18065.5,743.8965303897858,62,191,0.5127016265919165,0.0411766041398088,0.022901231029485804,0.03227806957194306,0.9768654702047433,1.1913753596856422,0.5561709496909509,0.7838934328422971,0.7094981618538969,0
622,3,21253.396545557305,15619.5,12759.0,703.1858534812927,68,188,3.0037595253401985,0.05510429068891879,0.03308581063614902,0.04501974157183602,1.0439760904347126,1.2192346229419886,0.6004216771962263,0.8169915810365248,0.7349178267350879,0
446,2,9980.03412687569,8361.0,7009.0,472.5096664428711,33,211,0.2890669473556275,0.06741470487128992,0.047345496061023305,0.05651353503682228,0.9863667726351392,1.0914943937190489,0.7023022076773409,0.8382968544432484,0.8377726863162003,0
794,5,25565.79213902261,19142.5,15664.0,939.803165435791,80,470,0.2566569802408904,0.05990968097378664,0.036760181743060984,0.04909511116289884,1.1847782508504103,1.3713862456774586,0.6135933482794763,0.8194854381611597,0.7487544252846227,0
604,15,18135.0,12514.0,8843.0,655.3624787330627,44,285,0.47692307692307695,0.07403552629157961,0.03613799165883996,0.05237034351390944,1.1377820811337895,1.374471214076236,0.48811690102012684,0.7073677481221032,0.690046870692032,0
678,6,28232.238580300473,22084.0,17645.5,747.5878744125366,80,902,0.4897817462839478,0.042327475620684896,0.026479936129973725,0.03385201387486581,1.0450528265649908,1.2267609948357223,0.6255968668500826,0.7997645354102517,0.782226316811076,0
1160,14,59925.0,37534.5,20940.5,1232.9015827178955,100,364,1.0851063829787233,0.059030048009092,0.020574077308600676,0.03284715615548084,1.2580628395080566,1.4356622861901085,0.34853566958698373,0.5564480677776446,0.6263579474342928,0
596,2,23954.871547348797,17467.0,13930.5,717.7787802219391,71,1154,3.3841779081015138,0.05153124992619277,0.029963791657291485,0.041093420748951684,0.9729759823085367,1.1346513998673748,0.5814683653163479,0.797446613614244,0.7291627494422177,0
564,3,18468.0,14484.0,11605.0,603.7644996643066,55,44,0.35526315789473684,0.05202623866129312,0.03269246803467114,0.04168492817345392,0.9769652098127939,1.1111464223694392,0.6283842321854017,0.8012289422811378,0.7842755035737492,0
643,57,26546.886008990114,16678.5,11514.5,684.835567355156,61,1030,2.2443100145805777,0.05946559869362705,0.025797209025692734,0.04106098074498042,0.9704397918338388,1.1462067717558608,0.4338173598251762,0.6904997451809215,0.6282657783045371,0
560,2,24762.93844123173,17838.5,15510.5,642.8427076339722,83,118,0.40853332740003884,0.041455001459597095,0.025959871812450245,0.036036814061382524,0.9268730513057686,1.1122042640255496,0.6262180894566189,0.8692995487288729,0.7203708898414843,0
480,2,13938.0,10991.0,8811.5,518.1076455116272,53,387,0.3415841584158416,0.05878902139017669,0.037172309191535885,0.04713926353485826,0.9559181651506037,1.0847819457389822,0.6323001865403932,0.8018378673460104,0.788563638972593,0
422,26,8140.0,7279.5,6785.0,453.4802289009094,57,1340,0.6727272727272727,0.06679632182956391,0.055710101830578555,0.0622955187720186,1.232283230708993,1.4254598479615541,0.8340294840294841,0.9326189985575932,0.8942874692874693,0
638,5,21904.164678828092,16463.0,13042.5,757.2934989929199,74,522,3.108405464011944,0.05803460027534063,0.03457303714142074,0.045999726598610215,1.097909185918593,1.2785734890203122,0.5957314598083154,0.7926258883557067,0.7515922310387231,0
693,2,24779.03374695126,18811.5,14913.5,825.9625457525253,18,215,3.23360143882058,0.05535756481032977,0.03333312162965795,0.04390731976464,1.1143495692604801,1.2885448604431626,0.6021421235537796,0.7931584403157643,0.759170038352061,0
594,3,21159.997011258267,14294.5,11291.5,701.6955199241638,48,242,3.1999998498839135,0.06214094225329116,0.03316141866895462,0.0490884969690555,1.0272747445211758,1.2112364660460035,0.5336484685698227,0.789954178180419,0.6755435736779428,0
747,3,26433.756494532572,19606.0,15833.0,878.3056915998459,68,323,2.8841759897801382,0.05555907844513052,0.033226669534521525,0.04479780126491104,1.1809954873526354,1.3827038068269497,0.5980421285665453,0.8063092930735489,0.74170313266127,0
493,3,10340.0,8669.0,7629.0,528.2081507444382,40,575,0.18723404255319148,0.06926865789055645,0.051083960420158434,0.060930689900154364,0.9466095891477386,1.0396856956270197,0.7374758220502902,0.8796285615411236,0.838394584139265,0
1315,13,65025.0,65025.0,59381.0,1344.4091612100601,50,1414,1.0,0.022640202103518102,0.02067526583944729,0.02067526583944729,1.3180481972647649,1.3180481972647649,0.9132103037293349,0.9132103037293349,1.0,0
464,2,10450.0,7948.5,6486.0,496.30865597724915,37,492,0.23923444976076555,0.07649640196936638,0.047493651289688917,0.06244054299267147,0.958124818488898,1.0833243396930767,0.6208612440191388,0.8162546392401082,0.760622009569378,0
540,2,13108.0,10882.5,8666.0,592.1909058094025,46,709,0.25663716814159293,0.06827982310727573,0.045177823146887584,0.05441680733373788,1.0425896229038776,1.145311725116261,0.6616570033567287,0.7969676085458305,0.8302181873664938,0
1607,5,65025.0,65025.0,55698.5,1654.634556889534,61,1492,1.0,0.02970911951610184,0.025446129287036278,0.025446129287036278,1.6221907420485628,1.6221907420485628,0.8565090349865436,0.8565090349865436,1.0,0
559,8,23032.008100368083,16435.0,13791.0,656.3401814699173,59,551,0.3602791261198454,0.04761090866997333,0.0284968717712212,0.03993551454030528,0.9541674813171758,1.1364327052209393,0.5985366078340207,0.8387891694554305,0.7135721700157507,0
851,12,31391.173969000578,25280.5,14919.0,953.3107439279556,77,86,2.8115507383835854,0.06376873767871538,0.03036875093838062,0.0377093310625959,1.1835101050460344,1.3640278959522871,0.4762325873751308,0.59134510788948,0.8053378323781394,0
743,9,12840.664833097486,9604.0,6770.0,818.8010774850845,51,318,1.64118335155862,0.12040306999266003,0.06376625261447381,0.08525625546491926,1.7524056916081203,2.1422733392831272,0.5296065342716021,0.7080903790087464,0.7479363510248462,0
549,2,20715.131994597148,15121.5,12333.0,638.0559107065201,49,534,2.96481313842417,0.05175454521689744,0.03080144074741767,0.04219527895423867,0.9626331813677205,1.133314089427373,0.5951446509351462,0.8152961015772244,0.7299736252679413,0
413,2,11328.0,7993.5,6510.5,449.8650048971176,32,147,2.765625,0.06907716006097775,0.039712659330607136,0.05627885217953557,0.9333298856786673,1.1026001404467074,0.574902895480226,0.8147244636266967,0.7056408898305084,0
425,12,11900.0,9889.5,9356.5,464.3502861261368,68,1641,0.6071428571428571,0.049607423334879205,0.039021032447574516,0.04695386886355597,1.0318895247247484,1.2247788485059354,0.7865966386554621,0.9465089236058446,0.8310504201680672,0
615,3,12378.506685916102,10275.5,8533.5,649.3797236680984,48,581,0.22190186196900147,0.07600862921145882,0.05246026359600738,0.06319689783155062,1.1250679347978743,1.2315101944287248,0.6901882607310412,0.8314437253661622,0.8301082077768848,0
730,3,29560.408064647578,22551.0,17908.0,893.2001340389252,100,591,3.200309786618431,0.04987994270614426,0.03021609620833135,0.03960800558906147,1.106313619798125,1.2665730662675945,0.6057764818685188,0.7940667819608886,0.7628785079922359,0
431,2,11553.428758896538,8336.5,6703.0,474.4924215078354,34,157,0.31021997207642565,0.07083562312574986,0.04106940298069176,0.056917461945400996,0.9382844119795233,1.104193775912911,0.5797845938022446,0.8035146644275175,0.7215606876513267,0
823,4,35445.0,33674.0,29452.5,844.9533175230026,54,525,0.5450980392156862,0.028683809472053047,0.02383843468819305,0.02509215767425915,1.0722757836586327,1.091125313465328,0.8310763154182537,0.8747847003622973,0.9500352659049232,0
894,2,20540.788714881055,16346.0,12046.0,1057.2001340389252,88,921,3.4041604708128634,0.08742971667539903,0.05146833204476818,0.0646763816247966,1.545114021740551,1.7435099130414602,0.5886823611227637,0.7397528447326563,0.7957824904823599,0
810,6,26764.457290482474,20324.5,16509.0,961.6021549701691,84,451,0.2666333181882149,0.0581696300871193,0.035928326307297025,0.04731246303575336,1.1980984669332109,1.3785161917724669,0.6176474949812816,0.8133533420256341,0.7593839762716749,0
920,4,55845.0,35559.0,23986.5,989.5878744125366,78,355,1.1643835616438356,0.041296493528044764,0.017720259189050704,0.02782946298862557,1.043869065836009,1.18649911207817,0.4290983973498075,0.673894091509885,0.6367445608380339,0
1745,18,65025.0,65025.0,51143.5,1836.5411919355392,100,909,1.0,0.035992615298929734,0.02824361694633663,0.02824361694633663,1.80053058032896,1.80053058032896,0.7847058823529411,0.7847058823529411,1.0,0
763,3,31109.992385864723,29200.0,26410.5,780.811182141304,68,2721,0.4784313699677555,0.029563303187675975,0.025098404797298406,0.026740108977441918,1.0355587227447436,1.059863238143979,0.8489715996202059,0.9045034246575342,0.9386051798992867,0
779,2,31875.0,31501.5,28315.0,791.012192606926,48,1704,2.04,0.027931714635036846,0.024816068787668264,0.025110302449309587,1.0408055165880605,1.0449053037294795,0.8884549019607844,0.8989889370347444,0.9882823529411765,0
1068,29,23793.53151490912,16172.5,7864.0,1175.6955199241638,61,372,0.5302789968480418,0.14799792546880208,0.04941240097912613,0.07269720327247883,1.8134977034418958,2.174180824218808,0.33387225410495536,0.49120420466841863,0.6797015394653059,0
1656,1,65025.0,65025.0,51777.0,1792.690467596054,59,715,1.0,0.034637345768530295,0.027569249790020053,0.027569249790020053,1.7575396741137785,1.7575396741137785,0.7959400230680508,0.7959400230680508,1.0,0
749,6,19281.558961305767,15901.0,12668.5,917.5849100351334,76,858,4.517549369846402,0.07212867272217376,0.04758873034470619,0.05770611345419366,1.2727714375776753,1.404982374263967,0.6597754893953081,0.800044022388529,0.8246739815961005,0
837,9,53040.0,36089.0,23734.5,914.457931637764,100,594,1.2259615384615385,0.03849943928587576,0.017240911229972927,0.025338965658171852,0.9875355633237192,1.1080372623459618,0.44782239819004527,0.6581645376707584,0.6804110105580694,0
887,7,18696.0,14997.5,12042.0,952.8599525690079,60,379,0.35964912280701755,0.07881715145944894,0.05096597949128198,0.06353458593558979,1.5368708912403353,1.7496385376774608,0.6466356439880189,0.8061010168361393,0.8021769362430466,0
1004,10,48177.986602784134,26934.0,24046.0,1074.4163014888763,96,422,1.013761469816361,0.04471890041991494,0.022300979705673036,0.03989070696847391,1.2237089417624252,1.4273003108458173,0.4986924878801717,0.8920323754362516,0.5590520048516001,0
1060,3,59924.98504638765,38167.0,23194.5,1162.7249574661255,93,637,1.085106394030813,0.050197511439197234,0.019403007886711454,0.030464143303537757,1.1864541860173048,1.3505457334467172,0.3865332629131176,0.6068855293840228,0.6369129666107568,0
481,2,18240.163182868855,13449.5,10862.5,561.7716399431229,58,1068,2.2938301397841374,0.05170232754526923,0.030798608231243144,0.04176896092368659,0.9563016029004618,1.1482315467279642,0.5956909426229733,0.8078738986579427,0.7373563418901733,0
858,11,52275.0,35821.0,24753.0,944.156415939331,100,321,0.803921568627451,0.03814773397734671,0.01806133746416702,0.026357623068572374,1.026256973847099,1.1500453480548591,0.4734576757532281,0.6909354847715028,0.6852415112386417,0
472,2,16821.0,11920.0,9633.5,536.6173119544983,73,149,0.4708994708994709,0.05568880364824598,0.031901629626924576,0.045018230868665965,0.9651390502778746,1.1776290742972633,0.5728553593722133,0.8083892617449664,0.7086380120087985,0
1084,4,27920.889339197427,21999.5,18471.5,1238.915863275528,100,509,0.31786434847828343,0.066543982343728,0.04437236393957715,0.05631563732246315,1.5859788637495191,1.8280819641139605,0.6668125708253376,0.846291961180936,0.7879226099404886,0
688,2,20919.82112660911,15756.0,12815.5,852.0285611152649,70,346,3.960570599081166,0.06638321473434086,0.04072829093321077,0.05407645094664032,1.1816596847588758,1.322494562798063,0.6135329705890474,0.8146103071845646,0.7531613155123515,0
1549,6,65025.0,65025.0,58362.0,1643.8549002408981,26,20,1.0,0.028161943760926105,0.025280352175946146,0.025280352175946146,1.6116224512165669,1.6116224512165669,0.897677816224529,0.897677816224529,1.0,0
508,2,17190.397919878364,12519.0,10093.0,600.7838325500488,57,745,0.2904411801600013,0.059495329030505924,0.03494880312545434,0.047989762165512324,0.9568330308653439,1.117670084941016,0.5874209571567295,0.8066139468008627,0.7282553934091005,0
401,3,9683.499759837985,7770.0,7182.0,446.97770273685455,57,451,0.5911601995872057,0.06224015912230795,0.046158694048889296,0.05752608786832105,1.097433913518581,1.3484098420485329,0.7416223656848786,0.9242599742599743,0.8023958478551148,0
1580,2,65025.0,65025.0,50975.5,1629.7056245803833,79,928,1.0,0.032009616887246545,0.02506275470327387,0.02506275470327387,1.597750612333709,1.597750612333709,0.7829757785467129,0.7829757785467129,1.0,0
582,2,15153.037524436775,10935.0,8807.5,698.8082177639008,41,366,4.177341160737579,0.07937394567967977,0.046116708721730355,0.0639056440570554,1.120524475889451,1.2694179178713028,0.5810056225230154,0.8051211705532694,0.7216374923090837,0
704,3,13944.678473797103,11134.0,8159.5,748.735062122345,45,298,4.353900784417583,0.091734263920895,0.0536932467485187,0.06724762548251706,1.2355572347815658,1.366017115306011,0.5853128858680315,0.733069876055326,0.798440783050069,0
760,3,19440.0,15064.5,10819.0,830.4163014888763,67,484,0.3292181069958848,0.07674827185664292,0.04271688793667059,0.05512405333657781,1.2854741509115732,1.448617773452582,0.5565843621399177,0.7182448803478376,0.7749228395061728,0
391,3,7722.0,7090.5,6563.5,419.5807341337204,62,1243,0.7878787878787878,0.06392637070674494,0.0543357594060762,0.05917505593875191,1.1852563111122045,1.3502620240980414,0.8499740999741,0.9256751992102108,0.9182206682206682,0
638,20,38243.0,22108.0,19013.5,708.4163014888763,100,804,1.3712574850299402,0.037306667096154426,0.018524077647906187,0.03204343683231755,0.8944650271324196,1.036588168790784,0.49653531365217163,0.8589198480188167,0.5780927228512408,0
1856,1,64770.0,64770.0,45275.5,1960.381811618805,100,383,0.996078431372549,0.043347303739498175,0.030266818150668597,0.030266818150668597,1.9257188719241698,1.9257188719241698,0.6982399258916165,0.6982399258916165,1.0,0
796,5,20779.39461007947,16192.5,12915.0,892.0975408554077,70,465,0.2981155117438076,0.06904779727983032,0.04293183500267508,0.05509325557235805,1.3015020268230344,1.5158544782136765,0.6217697985163095,0.7979002624671916,0.7792575435352431,0
600,7,20169.0,14935.0,12047.5,644.735062122345,68,955,0.3253012048192771,0.05347392072010823,0.031966635040029,0.04316940489603917,0.9768713062459772,1.126999620826848,0.597798601814666,0.8072982926012722,0.7404928355396896,0
750,9,31764.278550962918,23245.0,18600.0,892.4894571304321,86,1833,0.36507155349115156,0.04784953126369462,0.028097268310328955,0.03839490028524122,1.1082485744916941,1.3027196570003572,0.5872004922156362,0.802409120240912,0.7317968819189611,0
1288,72,47113.130701868795,34302.0,25658.0,1418.0630509853363,100,240,0.4701758225337244,0.054829797432058784,0.030099104641523797,0.041340535566011784,1.5235455165246843,1.877557293331279,0.5489552406028945,0.753979359804093,0.7280772788601665,0
544,6,18334.608837542008,13289.0,11941.5,639.269113779068,71,186,0.3258529199655026,0.05355358245615045,0.03486679860167501,0.0481051331009909,1.0163267607198583,1.2086500165277472,0.6510637944758199,0.8982617202197306,0.7248041186888808,0
785,2,35189.98800659273,33039.5,28452.5,804.4680362939835,35,310,0.5411764156777076,0.028277053596512537,0.022860707884960602,0.024348674655911364,1.0234963883365233,1.04534677575062,0.8084543818165008,0.8610753794700283,0.9388892088798143,0
870,5,32895.0,30993.5,28491.5,897.3380935192108,45,670,1.9767441860465116,0.03150765777806218,0.02727885981210551,0.028952460790785513,1.1684089759364724,1.1953199042364144,0.8657850737194103,0.9189023504928453,0.9421948624411005,0
1040,12,65025.0,65025.0,64935.5,1044.1421353816986,64,1787,1.0,0.01607930972144846,0.016057549179264878,0.016057549179264878,1.0236687601781358,1.0236687601781358,0.998646674356017,0.998646674356017,1.0,0
526,2,16918.37167864514,12232.5,9923.5,577.3624787330627,54,580,0.3394160299586355,0.058160821872979024,0.03412636214050235,0.04719905814290315,0.9653614737840308,1.1263703195429102,0.5867585952453183,0.8115266707541385,0.7230305748300953,0
817,3,36471.29235304892,23490.0,14003.0,964.8742331266403,43,360,0.45681632608977407,0.0687795725221257,0.026455718206705635,0.04107595713608515,1.1720095358844205,1.424187989354249,0.38464499322375256,0.5972115793954874,0.6440682104876464,0
417,2,12165.900492930785,8706.5,7436.5,483.6883796453476,42,264,0.31395582642176467,0.06506872666245343,0.039757712955683255,0.055554858972646594,0.935011681478785,1.1017574034796271,0.6110110800527564,0.8537874002182277,0.7156478063468519,0
765,2,33150.0,31758.5,28380.0,785.2964633703232,42,394,0.5098039215686274,0.02767320811806266,0.023689184415394363,0.02472712701702924,1.0198655368445755,1.034320483048451,0.8560331825037707,0.8935403120424453,0.9580241327300151,0
598,12,17830.138847728376,12350.0,9785.0,652.6761870384216,56,178,0.30903065117330036,0.06663360766089042,0.03660522178836397,0.05284827425412321,1.0378662086811072,1.2161641508152699,0.5493507416655882,0.7931174089068825,0.6926474384451266,0
329,3,5875.236078876653,5381.0,5086.5,357.5807341337204,50,1785,1.4297801907189416,0.07029995756093982,0.06086236013891206,0.0664524687109683,1.147886916174498,1.304942073677254,0.8657524449592059,0.945270395837205,0.9158780903028579,0
770,25,30455.86724968627,20805.5,14856.5,905.8620405197144,78,520,3.533095249051717,0.06086555402269128,0.029743432787291444,0.043539546779443626,1.0761663507923196,1.254200569067685,0.48867431283386986,0.7153396938309582,0.6831360220160639,0
1246,19,28437.992721558083,23410.5,16397.5,1344.5828220844269,48,410,0.48962655470301897,0.08172265374609049,0.04728121408741815,0.05743503223273432,1.8726782639738755,2.1477752887310824,0.5785570086150075,0.7028042972170607,0.8232121102644887,0
545,9,11617.079749783326,9111.0,8080.5,576.8944424390793,46,1770,0.2046877993325886,0.0713227968645706,0.04965916175705337,0.06331845488300727,1.005053870834402,1.1012315576288731,0.6962593159568231,0.8877730216222149,0.7842762721991241,0
721,10,14416.818801476154,11681.0,8751.0,810.8843377828598,46,559,0.2463062874080226,0.09295401361642229,0.056245718902968554,0.06941908550491052,1.3446435083337378,1.4723631280837164,0.6050918805407189,0.7468110606968581,0.8102342244048991,0
619,15,32929.0,18097.5,14535.0,669.1198381185532,100,568,1.483221476510067,0.04597339916304601,0.020320077685886395,0.03697305363274227,0.9042159974575043,1.047527615970931,0.4419964165325397,0.8042271031910485,0.5495915454462632,0
638,14,21205.383233118686,14406.0,11560.5,693.5046141147614,71,398,0.349799010518087,0.05995544342653768,0.03270417735396746,0.0481399843200584,1.0433655170958227,1.2460166780589894,0.5454746972898181,0.8029293349993059,0.6793557957255226,0
593,5,16170.0,11578.5,9263.5,639.8061298131943,58,1089,0.2693877551020408,0.06901527747297279,0.03956747865264034,0.05525811891118835,1.028627218349187,1.1943189214674095,0.5733147804576376,0.8006650256941745,0.7160482374768089,0
786,2,39015.0,28731.5,24288.0,846.4751765727997,89,299,1.6666666666666667,0.03484584128819363,0.021696147035058302,0.029461572718890404,1.037347030113725,1.1760466139106072,0.6226323209022171,0.8454831804813532,0.7364218890170448,0
602,15,17834.0,12675.0,9974.0,643.4213538169861,51,144,0.3070539419087137,0.06445170327726997,0.0360783533597054,0.05076302594216853,1.0213037362174382,1.188371812488203,0.5597734664124706,0.7876134122287969,0.710721094538522,0
532,26,17320.853779936908,13553.5,12075.5,602.4163014888763,84,561,0.9090485713442433,0.04984001832455335,0.03477982720382221,0.04444728678856947,1.1430326559817214,1.3956316506915298,0.6978293422233386,0.8917991662670159,0.7824960693161264,0
511,2,13157.0,9318.5,7814.5,541.2375882863998,44,966,0.2645739910313901,0.06925181860231588,0.04113685401583946,0.05808205057535009,0.9596411139829785,1.09369453621294,0.594018393250741,0.8387079465579224,0.7082541612829673,0
526,2,18080.0,13879.5,11092.5,582.3330411911011,70,362,0.35398230088495575,0.05247661901334605,0.03220868590658745,0.041956341452581224,0.9515245771096423,1.0935284169491655,0.6137721238938053,0.7995244785474981,0.7676714601769912,0
602,2,22000.0,16758.5,13450.5,650.8771975040436,79,115,0.352,0.048345628574912244,0.02958532715927471,0.038838630993468605,0.962836090982313,1.0937633738434733,0.6119545454545454,0.8033535220932662,0.76175,0
1600,1,65025.0,65025.0,55478.0,1652.1909058094025,44,428,1.0,0.02978906488667044,0.025408549108948904,0.025408549108948904,1.6197950056954926,1.6197950056954926,0.8529488658208382,0.8529488658208382,1.0,0
641,8,10296.0,7599.0,5625.5,682.835567355156,39,628,5.318181818181818,0.12131750330552651,0.06632047079984033,0.08985860867945203,1.2281215240200647,1.3517090260267202,0.5466686091686092,0.7406895644163706,0.7380536130536131,0
568,2,24066.18274687836,17351.0,14852.5,678.180801153183,68,1623,0.3159296531141136,0.045681045477110535,0.02817982429062832,0.03908597781990565,0.9336291699393564,1.0980930952807415,0.6168822100349788,0.855627917699268,0.7209701755568448,0
580,2,17817.542523918673,13364.5,10593.0,674.4406867027283,54,398,3.6650058639095895,0.06359048526331589,0.03785262113433117,0.05046508935633419,1.0367522992428402,1.191108680570938,0.5952560509263422,0.7935949717535261,0.7500753811620874,0
730,2,21234.141137826256,15324.5,12030.0,856.7493426799774,54,445,3.3233451015804714,0.07118223186108154,0.04034772761087916,0.05590716451955871,1.239579118346407,1.4313897770939605,0.5668230196774574,0.785408985611276,0.7216915391365234,0
705,7,14710.601554112043,12173.0,9399.5,820.5655771493912,66,1526,5.503906657558388,0.0865712483145425,0.055780558947979876,0.06740865662937576,1.2201952010624426,1.3039351929204912,0.6443312304485932,0.7786494701388318,0.8274984510471831,0
881,3,52628.0,28804.5,23706.0,944.3746713399887,86,1150,1.0582959641255605,0.03986132880315677,0.01794433897050978,0.032785664439236535,1.0287305788017307,1.1966701094661087,0.450169111499582,0.8224930132444583,0.5473227179448202,0
513,2,11573.15698675043,9322.5,7705.0,587.1442233324051,34,287,0.20065609566295184,0.0761684145206467,0.05073328081564946,0.06298141306864093,1.018114032473888,1.120893855965623,0.6660671767284505,0.8268704746580853,0.8055278270806226,0
599,2,26351.992980957497,20465.0,17187.5,654.0904005765915,80,2012,0.44262294364340654,0.03802519551065846,0.02482128775038954,0.0319614170816805,0.9291058034641595,1.0813409586943004,0.6527589777528464,0.8405326166625947,0.7766016033318026,0
593,2,20172.0,15785.0,12849.0,631.5218590497971,69,685,0.3333333333333333,0.049143757756491734,0.03130685400802087,0.040007719927133166,0.9626857607466418,1.0972710245002515,0.6370464009518144,0.8140956604371239,0.782520325203252,0
943,2,19567.00707458565,15705.5,11437.0,1066.0214208364487,81,856,3.431579174964645,0.09284687722305,0.05448055580360251,0.0678756754535958,1.5928036192078066,1.7993806976751134,0.5867785480035215,0.7310496322944191,0.8026521347967867,0
465,16,9982.247125054302,8298.5,7347.0,520.0904005765915,65,557,2.550470509060273,0.0706692575007258,0.052101535261657055,0.06267282045870838,1.1707358761295112,1.379094514349062,0.7372588464102932,0.8868470205458818,0.8313258423718755,0
676,2,28754.648536839522,22359.5,17094.0,805.2346239089966,56,159,3.1821176357281304,0.047034732704964756,0.02800363297354708,0.036013087229544334,1.012745410603442,1.1608564394130385,0.5953819946039824,0.765670073123281,0.7775960110016207,0
537,2,16047.130532076815,12288.5,10225.0,658.3645666837692,52,301,0.20275525465016242,0.06439088138136527,0.04102693409066224,0.05357566559659594,0.9728515090683711,1.0945130258091742,0.6371544108500966,0.8320380843878423,0.765775536968205,0
562,2,16948.0,12588.5,10242.0,624.9604578018188,66,687,0.34080717488789236,0.060876724897897805,0.03687517452217482,0.04964534756339666,1.0450843775950147,1.2029388073424114,0.6057351899929195,0.8155062159907852,0.7427720084965778,0
525,5,14421.0,9509.0,6692.0,563.5218590497971,58,1161,0.33014354066985646,0.0840889142803547,0.03907647590664982,0.05926194752863572,1.013528523470858,1.1862022825360716,0.4647042507454407,0.7047533915238196,0.6593856181956869,0
1388,30,65025.0,65025.0,60144.0,1425.2792184352875,100,283,1.0,0.023694233345556953,0.02191894222891638,0.02191894222891638,1.3973325670934191,1.3973325670934191,0.9250749711649365,0.9250749711649365,1.0,0
578,3,15372.448616361362,12219.5,9982.0,655.0437180995941,40,844,3.9719537107581555,0.06563564309615172,0.04261154058452414,0.053606425639313726,1.0588727648599567,1.1844868272503666,0.6492134239029418,0.8167273620033553,0.7948961356094185,0
1008,6,63503.0,63503.0,63503.0,1008.0,81,468,0.9920948616600791,0.01587326582996079,0.01587326582996079,0.01587326582996079,1.0,1.0,1.0,1.0,1.0,1
787,3,49980.0,32649.5,20381.5,877.7127648591995,100,986,1.3010204081632653,0.04305573887612271,0.017561279809107634,0.026882885338495217,0.9730740186909086,1.0975365220629387,0.40787314925970386,0.624374033293006,0.6532513005202081,1
1283,3,25828.249639708083,21960.5,15067.5,1633.0104397535324,47,257,3.5890780165061518,0.10789273164107775,0.06322574942294809,0.07436125952294038,2.09738175720284,2.3099083548387935,0.5860056415410683,0.6892147264406548,0.8502511903183,1
3820,3,65025.0,65025.0,42534.5,4032.0773315429688,100,547,1.0,0.09701588824963232,0.062008109673863415,0.062008109673863415,3.9530169917087927,3.9530169917087927,0.6391541714725105,0.6391541714725105,1.0,1
644,19,17989.833175128675,14737.0,12277.5,707.7888848781586,46,172,0.29124305781651844,0.057618763015154555,0.03934382703763433,0.048028016887979814,1.102757362424425,1.2268552896147993,0.6828301230154201,0.8335482119834431,0.8191849171994665,1
579,2,19641.443776222877,17160.5,14910.5,712.790972828865,44,189,3.7202832829540924,0.0478367150651901,0.03629015162784217,0.04153672520199674,1.0391193530317988,1.1227823561058223,0.7586254946307934,0.8683022056466886,0.8736883192249744,1
573,2,26031.00973118143,21306.5,20476.5,667.8549002408981,68,475,0.6551912377552581,0.032587030678518536,0.025656127331891522,0.03134512473850225,1.0121443979414626,1.146777776085746,0.7873109883805436,0.9618895642174923,0.8185045536085316,1
655,2,24840.0,24054.5,23321.5,720.0315254926682,84,545,1.8782608695652174,0.03082524671929568,0.028986776388593725,0.029933339936089636,1.0876609146414926,1.1713474744204646,0.9403582930756844,0.9710657049616496,0.9683776167471819,1
